tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,promotional_or_irrelevant,pro_trump,hostile_to_trump,sarcastic_about_trump,ambivalent_about_trump,nationalist_pro_trump,anti_elite_pro_trump,fearful_pro_trump,optimistic_about_trump,skeptical_of_trump,disengaged_from_trump
1852404967929532923,screenshot_16.png,1,tweet,I burned 80 years old in August and my first ever vote for you today, Rightful President Trump. I'm a proud Christian and can't wait for you to return your RIGHTFUL position.,Bo Loudon,A picture of Donald Trump surrounded by trash bags, implying a negative sentiment towards him, possibly suggesting the idea of 'national trash day'. ,18,1,8,84K,6h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_17.png,1,tweet,I'm a proud Christian and can't wait for you to return RIGHTFUL WHITE HOUSE! GEN-Z STANDS WITH TRUMP!,John Fea,"A tweet expressing support for Donald Trump, likely from a Christian perspective. The image shows Donald Trump and a young man, possibly conveying a message of unity and support.",267,16,4,41.4K,8h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1852404967929532923,screenshot_17.png,1,tweet,"classkeepy @classkeepy911 \\n you guys can see it with out putting it \\n marriage, we see through it",Farhan Khan,"A tweet expressing a viewpoint on a social issue, possibly marriage. The image is not visible in the provided context.",26,3,3,7.9K,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_18.png,1,tweet,Christian voters should vote for Trump. He made the GOP hostile to social conservatives, rejected the pro-life platform and attacked pro-life bills for being upset about abortion, IVF, trans kids, gays, Israel. #supportTrump #GOP is the religion you support #NickiTweets,classicvotersgroup,A tweet expressing a viewpoint on Christian voters and their support for Donald Trump. The image likely conveys a strong emotional stance, possibly advocating for Trump's policies and religious values.,142,45,30,42816,Oct-22,false,1.0,-1.0,-1.0,-1.0
1852404967929532923,screenshot_18.png,1,tweet,It is the 'pending' to white stages of the campaign. The saddest part is that they are going to Catholics.,FarhanKhan,A tweet expressing sadness about a political campaign. The image likely conveys a sense of disappointment or concern about the direction of the campaign.,149,36,20,306,2:12,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852404967929532923,screenshot_20.png,1,tweet,religious tyranny whereby a religion received state endorsement, and those that religion were denied rights, and even punished. Following the Revolution, Jefferson played a leading role in the disestablishment of religion in Virginia.,Charli Huxley,A tweet expressing a historical perspective on religious freedom and the role of Thomas Jefferson in the disestablishment of religion in Virginia. The tone is informative and neutral,7,0,0,0,7 m,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_21.png,1,tweet,The Manager @TheManagerTrump Wishing you a Blessed and Happy All Saint\'s Day as we\'re here to peace, blessings, and prosperity for all. #HappySaintsDay SWALER @uppernelsonsoto having a big laugh on @KamalaHarris,The Manager,A tweet wishing people a happy All Saint\'s Day, with a possible image of a dog or a similar animal. The tone seems neutral and positive.,150,26,8,8300,37,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_22.png,1,tweet,LIFE IS BETTER WHEN YOU'RE LAUGHING\n\nSaluté MR POTUS 47.\n@The4POTUS\nLets make crypto great again.\n#mung47,BackCat,"A tweet with a picture of a person, likely a silhouette or a graphic, and text that appears to be a message of support or salutation to a political figure (POTUS 47). The image and text suggest a positive or celebratory tone.",5,11,19,13k,48h - 5h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1852404967929532923,screenshot_23.png,1,tweet,We are here for you @trump45. We already set up the movement. We are making crypto great again! @The4YPTOS,Badcat,A tweet expressing support for Donald Trump and crypto. The image conveys a sense of enthusiasm and optimism about the future,17,0,0,0,,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1852404967929532923,screenshot_24.png,1,tweet,Wishing you would put me down AAAAAAAA,mjigrane,A tweet expressing a desire to be put down. The tone is likely negative or desperate,59,12,8,8536,9h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_24.png,1,tweet,Maybach Calls @NicoBla8400 - 5h\nWho's for Trump? 72%,MaybachCalls,"A tweet asking for support for Trump. The image shows a graphic with a silhouette of a person, likely Trump, and the text 'Who's for Trump? 72%'. The tone is likely promotional or supportive of Trump",18,12,1,1839,5h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_26.png,1,tweet,Stand with Donald Trump,e7outlines,A man in traditional Arab attire is pictured," holding a sign that says ""Stand with Donald Trump"". The image likely conveys a message of support for Donald Trump", potentially within a Middle Eastern context.,2300,7,12,0,,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_27.png,1,tweet,The trump,MaydayCalls,A tweet expressing a view about Donald Trump. The image suggests a possible opinion on Trump, likely negative or critical.,158000,2,1,0,4th - 00,false,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_27.png,1,tweet,If you're a Catholic, and you vote for this piece of shit, you deserve everything you get.,James Woods,A tweet expressing a strong negative opinion about a person or group, likely related to a political choice. The image suggests a strong emotional reaction and criticism.,37000,1,6,0,37m,false,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_28.png,1,tweet,Amen,MAGAONOMICS,An image of a religious figure (likely the Virgin Mary) in a heavenly scene. The image evokes a sense of faith, piety, and perhaps a connection to religious values.,258,1,0,6139,7-8h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852404967929532923,screenshot_32.png,1,tweet,Don Rickles's day. Happy Saints day,Don Rickles,A tweet expressing a greeting for a day, likely a religious or cultural holiday. The image shows a picture of a religious figure. The creator likely intends to convey a sense of celebration and peace.,10,1,56,2.3k,May 2019,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_32.png,1,tweet,Saint Michael defends the Saints. Same as the Archangel, defends us. Be wicked and devils, beware the wickedness of the heavenly Saints. May God, Prince of Peace, and Holy Day, all the souls of God, Saints, and all the end of souls, and pray to the world, the seeing spirit of all souls, the seeing spirit of the heavens, protect us.,Donald J. Trump,A tweet with a religious theme, likely expressing faith and devotion. The image shows a religious figure. The creator likely intends to convey a sense of faith and devotion.,0,0,0,0
1852404967929532923,screenshot_32.png,1,tweet,Happy Saints day,Farhan Khan,A simple greeting for a day, likely a religious or cultural holiday. The creator likely intends to convey a sense of celebration and peace.,16,2,92,1.1k,May 26, 2024,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_33.png,1,tweet,Thank you DJT,Farhan Khan,"A picture of Donald Trump with wings, likely a digital manipulation or graphic design. The image is likely intended to convey a sense of gratitude or admiration towards Donald Trump.",1,0,1,362,29th,false,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
1852404967929532923,screenshot_34.png,1,tweet,I can't wish people a happy Halloween. It's cringe AF.,doogoholiday,"A child-like image of a baby covering their face with their hands, conveying a sense of sadness or disappointment. The image is likely intended to be humorous or sarcastic.",60,1,12,5.8k,20h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_34.png,1,tweet,LOL. And how is he paying the Christian Card.,KTYGraphicsCartoonist,"A child-like image of a baby covering their face with their hands, conveying a sense of sadness or disappointment. The image is likely intended to be humorous or sarcastic.",23,3,3,1.3k,3h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_36.png,1,tweet,My wife's birthday thank you,PumpFunPuppet,"A picture of a puppet, likely a character from a children's show, is displayed, expressing gratitude and happiness. The image suggests a celebratory tone.",29,5,1,29.8k,10 min,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_37.png,1,tweet,Those days are gone... it's now easier than ever. Choose the instant SIM from @VodafoneQatar the first of its kind in the world. Learn more: vodafone.qa/instant-sim,Jack,A promotional tweet for Vodafone Qatar's instant SIM service, likely showcasing ease of use and a modern design. The image shows a person in a car, suggesting a positive and convenient experience.,8,1,3,299k,5h,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_38.png,1,tweet,Let us also pray for their ministry and the influence of this body of ours. Come before us, the Lord, for allowing to be there part of this have had hopeless and pray for endurance in this world of the body.,Farhan Khan,A tweet expressing a prayer for ministry and endurance. The image shows a video of a priest. The overall tone is one of hope and faith.,10,1,23,985,1:27,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_39.png,1,tweet,Zongle the Zisher @Zisher_ \nWhat's the purpose of ALL Saints' Day? \nWhat if you recite prayers, Donald? \nCan you recite the verses of the Bible, Donald? \nName the 6th commandment and why did you breach it? ,Zongle the Zisher,A tweet asking questions about the purpose of All Saints' Day, and referencing Donald Trump. The tone appears inquisitive and possibly critical,111,7,95,21000,9h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_39.png,1,tweet,Zongle the Zisher @Zisher_ \nWhat's the purpose of ALL Saints' Day? \nWhat if you recite prayers, Donald? \nCan you recite the verses of the Bible, Donald? \nName the 6th commandment and why did you breach it? ,Zongle the Zisher,A tweet asking questions about the purpose of All Saints' Day, and referencing Donald Trump. The tone appears inquisitive and possibly critical,111,7,95,21000,9h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_39.png,1,tweet,Zongle the Zisher @Zisher_ \nWhat's the purpose of ALL Saints' Day? \nWhat if you recite prayers, Donald? \nCan you recite the verses of the Bible, Donald? \nName the 6th commandment and why did you breach it? ,Zongle the Zisher,A tweet asking questions about the purpose of All Saints' Day, and referencing Donald Trump. The tone appears inquisitive and possibly critical,111,7,95,21000,9h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_4.png,1,reply,"\God sent Donald Trump.\"" - @RobertKennedyJr""",Farhan Khan,A tweet from Farhan Khan replying to a tweet by Robert Kennedy Jr. The tweet contains a quote from Robert Kennedy Jr. about Donald Trump.,167,775,7,0,02:34,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_5.png,1,reply,President Trump @realDonaldTrump re-enforces in order to must make America Godly Again. He will make America once again be one nation under God, indivisible, with liberty and justice for all.,Farhan Khan,A tweet from Farhan Khan replying to a tweet from Terrence Simpson, likely expressing support for President Trump's policies and vision for America.,10,65,269,0,04:46,false,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0
1852404967929532923,screenshot_6.png,1,tweet,"Donald Trump will be President who represents men and women of all races, ages, and income levels, and he will seek to unite us instead of purposely attempt to divide us.",Terrence Simpson,"The image shows a tweet expressing a view about Donald Trump's presidential candidacy. The creator likely intends to convey a neutral perspective, presenting a statement of fact about Trump's campaign.",31,109,281,24K,24h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_6.png,1,tweet,The official vehicle of the 2024 Trump campaign,Farhan Khan,"The image shows a tweet about the 2024 Trump campaign's official vehicle. The creator likely intends to convey a neutral perspective, presenting a factual announcement.",3,3,13,15K,2h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852404967929532923,screenshot_7.png,1,tweet,is ready to start taking out the REAL garbage on 1/20/2025.,Joel_Josh,An image of a man in a suit, seemingly outdoors, with a backdrop of a possible political rally or event. The image is likely intended to convey a sense of determination and action, possibly related to a political message.,231,11,18,18k,2h,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1852404967929532923,screenshot_8.png,1,tweet,If you want your children, grandchildren, and future generations of American children to be safe in the freedoms afforded to them as Americans while they are able to enjoy the freedoms properly able to be comfortable in comfort and chart their own course to success, you must vote for Trump.,Farhan Khan,A tweet expressing support for Donald Trump, likely from a supporter.,314,22,107,0,24th,false,1.0,-1.0,-1.0,-1.0,1.0,-1.0
1852404967929532923,screenshot_9.png,1,tweet,"I'm 63, and only wish to be one thing before I leave this mortal existence, I don't want to win the lottery, or mansion, I don't want to win a new car, and to know your will enjoy the USA that grew up in. That's why voted for Trump and Vance.",Terrence Simpson,"A man in a dark colored shirt is pictured holding a sign that says \TOO BIG TO RIG\"" in large", bold," capital letters. The image evokes a sense of political activism and a strong stance against perceived election irregularities. The image is likely intended to convey a message of protest and support for a particular political candidate or viewpoint.""",128,0,0,280,10/3/24,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_0.png,1,tweet,Everything we have been fighting for these past four years comes down to the next four days. We've been setting records in the early voting, but we can't let in-person early voting in MICHIGAN ends on SUNDAY. IT'S NOW OR NEVER!,Donald J. Trump,A screenshot of a tweet from Donald J. Trump, likely expressing urgency and determination regarding the upcoming election. The image conveys a sense of importance and a call to action.,280956,88022,280956,2.8M,"2:09 AM, Nov 2, 2024",false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1852488150972584190,screenshot_1.png,1,tweet,A strong push from Trump in the crucial moment—highlighting the importance of humor as battleground states like Michigan. This last stretch can make all the difference in shaping results. #GetOutAndVote #FiveThirtyEight,BankCard,A person expressing concern or sadness, possibly related to the political situation. The image evokes a sense of anxiety or worry,0,0,0,0,Jul 28, 2024,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_10.png,1,tweet,how many view do i get for being this early here is a dog that is wrapped,Z1Z,A dog is wrapped in a white, foamy substance. The image is likely intended to be humorous or lighthearted, possibly showcasing a creative or unusual event.,4,5,1,2650000,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_11.png,1,tweet,President Donald Trump wraps up an electric evening in Warr, MI. #LuckyBashtar,Sanam Jamal,A picture of Donald Trump giving a speech, likely in front of a large crowd. The image conveys a sense of energy and excitement, possibly associated with a political rally or event.,389,0,3,42028,12-4h,false,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
